date,farm,sensor,precip (cm),tair (°C),rh (%),wind sp (m/s),irradiance (w/m^2)
2012-01-18,AES,1,1.251,-2.7,90.83333333,3.391666667,43.875
2012-01-19,AES,1,1.938,-1.016666667,92.91666667,2.4875,37.08333333
2012-01-20,AES,1,0.258,1.3625,85.66666667,5.045833333,59.45833333
2012-01-21,AES,1,0.193,3.291666667,75.20833333,8.2625,72.95833333
2012-01-22,AES,1,0.062,0.404166667,70.875,5.791666667,64.95833333
2012-01-23,AES,1,0.1,-0.225,85.5,2.129166667,95.95833333
2012-01-24,AES,1,0.1,0.35,77,7.083333333,53.20833333
2012-01-25,AES,1,0.034,5.241666667,77.08333333,7.191666667,88.5
2012-01-26,AES,1,0.378,2.391666667,74.08333333,6.5,74.75
2012-01-27,AES,1,0,-2.333333333,76.91666667,2.320833333,100.9166667
2012-01-28,AES,1,0,0.133333333,65.08333333,4.0125,40.75
2012-01-29,AES,1,0.378,4.491666667,61,4.3125,30.125
2012-01-30,AES,1,0.891,4.029166667,87.95833333,5.716666667,85.875
2012-01-31,AES,1,0,3.225,75.125,3.2375,72.20833333
2012-02-01,AES,1,0.488,2.779166667,82.04166667,5.391666667,20.04166667
2012-02-02,AES,1,0,1.745833333,81.04166667,2.075,114.5416667
2012-02-03,AES,1,0,1.325,82,3.3625,112.375
2012-02-04,AES,1,0,2.966666667,75.95833333,4.0625,119.3333333
2012-02-05,AES,1,0,2.779166667,77.125,2.779166667,120.8333333
2012-02-06,AES,1,0,2.954166667,83.75,3.333333333,122.125
2012-02-07,AES,1,0,3.691666667,74.95833333,4.066666667,105.8333333
2012-02-08,AES,1,0,3.166666667,89.83333333,1.708333333,47.16666667
2012-02-09,AES,1,0.046,4.475,94,2.6,26.58333333
2012-02-10,AES,1,0.018,5.633333333,95.45833333,2.979166667,62
2012-02-11,AES,1,0.675,2.8,98.875,2.791666667,24.45833333
2012-02-12,AES,1,0.018,3.191666667,75.91666667,2.1875,55.25
2012-02-13,AES,1,0,1.941666667,89,3.0375,36.20833333
2012-02-14,AES,1,0.03,1.808333333,85,2.529166667,41.83333333
2012-02-15,AES,1,0,0.466666667,84.875,3.370833333,59.66666667
2012-02-16,AES,1,0,0.533333333,78,4.125,48.70833333
2012-02-17,AES,1,0.062,4.325,78.04166667,3.9375,104.0833333
2012-02-18,AES,1,0.173,3.045833333,72.08333333,7.104166667,97.33333333
2012-02-19,AES,1,0.04,1.316666667,76.95833333,5.9375,120.9166667
2012-02-20,AES,1,0.323,0.891666667,88.04166667,2.470833333,58.33333333
2012-02-21,AES,1,0.583,6.070833333,88.08333333,7.108333333,37.66666667
2012-02-22,AES,1,0.063,6.291666667,67.95833333,11.06666667,85.91666667
2012-02-23,AES,1,0,1.175,71.95833333,5.991666667,132.9166667
2012-02-24,AES,1,0,3.945833333,66.04166667,4.008333333,96.75
2012-02-25,AES,1,0.439,1.008333333,77,13.0875,76.875
2012-02-26,AES,1,0.294,-1.379166667,79.08333333,4.820833333,81.20833333
2012-02-27,AES,1,0.029,-3.479166667,86.875,1.879166667,141.7083333
2012-02-28,AES,1,0,-0.820833333,76.04166667,3.5375,143.5416667
2012-02-29,AES,1,0.063,1.720833333,68.95833333,4.6875,109.3333333
2012-03-01,AES,1,0.177,1.475,73.08333333,6.15,140.0416667
2012-03-02,AES,1,0,-0.104166667,74.04166667,4.6625,106.7083333
2012-03-03,AES,1,0,1.416666667,75.08333333,6.325,45.20833333
2012-03-04,AES,1,0,5.991666667,64.95833333,8.670833333,161.25
2012-03-05,AES,1,0,8.1125,66.08333333,3.804166667,55.79166667
2012-03-06,AES,1,0.451,5.454166667,65.04166667,6.3375,167.75
2012-03-07,AES,1,0,-1.233333333,64.04166667,5.283333333,180.7916667
2012-03-08,AES,1,0,0.379166667,55.95833333,2.841666667,177.6666667
2012-03-09,AES,1,0,6.466666667,43.04166667,3.9875,191.5416667
2012-03-10,AES,1,0,11.1375,53.95833333,2.666666667,164.2916667
2012-03-11,AES,1,0,8.516666667,73.875,3.1375,64.375
2012-03-12,AES,1,0.394,3.616666667,74.04166667,5.570833333,59.41666667
2012-03-13,AES,1,0.254,3.729166667,71.95833333,4.795833333,79.33333333
2012-03-14,AES,1,0.023,2.841666667,81.08333333,8.1625,124.8333333
2012-03-15,AES,1,0.131,5.958333333,82.91666667,3.3625,31.75
2012-03-16,AES,1,0.112,5.508333333,76.04166667,5.016666667,131.4166667
2012-03-17,AES,1,0.188,4.875,70,4.116666667,109.3333333
2012-03-18,AES,1,0,1.654166667,76.91666667,4.191666667,91.95833333
2012-03-19,AES,1,0,0.779166667,58.04166667,6.675,206.375
2012-03-20,AES,1,1.286,2.7375,78,6.529166667,30.25
2012-03-21,AES,1,1.529,0.675,96.16666667,2.570833333,141.3333333
2012-03-22,AES,1,0.356,1.654166667,84.125,4.7875,188.0833333
2012-03-23,AES,1,0,2.5625,82.04166667,1.483333333,95.33333333
2012-03-24,AES,1,0.057,5.970833333,80,2.579166667,156.2916667
2012-03-25,AES,1,0.076,6.666666667,83,2.370833333,178
2012-03-26,AES,1,3.521,5.354166667,76.95833333,5.5,95.875
2012-03-27,AES,1,0.056,6.9,76.08333333,2.708333333,133.2916667
2012-03-28,AES,1,0.653,7.2625,75,3.429166667,137.75
2012-03-29,AES,1,0.019,7.591666667,79.875,3.054166667,66.95833333
2012-03-30,AES,1,0.412,6.629166667,86.95833333,4.7875,57.04166667
2012-03-31,AES,1,0.168,6.216666667,86.91666667,3.316666667,152.4583333
2012-04-01,AES,1,0.038,3.945833333,72.04166667,6.875,119.8333333
2012-04-02,AES,1,0,5.483333333,62.04166667,3.0375,198.2083333
2012-04-03,AES,1,0,9.129166667,56,5.091666667,181.0416667
2012-04-04,AES,1,0.28,1.375,86,4.816666667,140.0416667
2012-04-05,AES,1,0,1.770833333,83.04166667,2.466666667,181
2012-04-06,AES,1,0.15,1.516666667,82,3.091666667,113.7083333
2012-04-07,AES,1,0,5.258333333,65,2.104166667,262.5416667
2012-04-08,AES,1,0,10.25,49.95833333,4.4,213.5416667
2012-04-09,AES,1,0,12.50416667,53.91666667,2.291666667,203.0416667
2012-04-10,AES,1,0,14.5875,52,3.395833333,191.375
2012-04-11,AES,1,0.187,10.15,71.95833333,4.975,222.875
2012-04-12,AES,1,0.019,7.741666667,74.95833333,3.595833333,197.5416667
2012-04-13,AES,1,0,9.258333333,70.16666667,1.85,231.2083333
2012-04-14,AES,1,0,9.195833333,61,4.404166667,262.7083333
2012-04-15,AES,1,0,8.504166667,56,4.1875,187.25
2012-04-16,AES,1,0.467,7.7375,75,3.9,66.25
2012-04-17,AES,1,0.056,6.929166667,70.91666667,3.920833333,224.3333333
2012-04-18,AES,1,0.187,7.820833333,81.95833333,2.758333333,174.6666667
2012-04-19,AES,1,0.223,8.825,70.95833333,1.8875,210.0833333
2012-04-20,AES,1,0,12.02083333,78.91666667,4.45,107.5416667
2012-04-21,AES,1,0,14.74583333,69,1.841666667,282.625
2012-04-22,AES,1,0.112,19.05416667,62,3.075,291.0416667
2012-04-23,AES,1,0.782,19.725,69.875,2.529166667,279.9166667
2012-04-24,AES,1,0.019,16.74583333,73,5.116666667,259.2916667
2012-04-25,AES,1,0.075,15.4875,71.95833333,2.595833333,225.375
2012-04-26,AES,1,3.429,9.141666667,87.08333333,6.858333333,49.16666667
2012-04-27,AES,1,0.019,6.091666667,70.95833333,6.5875,200.0833333
2012-04-28,AES,1,0,8.608333333,69.08333333,2.379166667,209.4166667
2012-04-29,AES,1,0,11.54583333,68,1.383333333,243.6666667
2012-04-30,AES,1,1.006,10.325,70.04166667,8.091666667,162.75
2012-05-01,AES,1,0,6.133333333,66,6.45,181.5
2012-05-02,AES,1,0.262,6.245833333,67,5.470833333,206.625
2012-05-03,AES,1,0.448,7.995833333,79.04166667,3.816666667,102.0416667
2012-05-04,AES,1,0,6.441666667,74.91666667,4.779166667,172.2916667
2012-05-05,AES,1,0,5.920833333,65.91666667,4.6625,278
2012-05-06,AES,1,0,9.504166667,59.91666667,1.3,295.8333333
2012-05-07,AES,1,0,12.97083333,58.95833333,1.908333333,317.3333333
2012-05-08,AES,1,0,15.86666667,61.875,1.941666667,309.875
2012-05-09,AES,1,0,10.9375,50.95833333,7.220833333,239.7083333
2012-05-10,AES,1,0,6.383333333,53.04166667,3.708333333,334.9166667
2012-05-11,AES,1,0.019,10.01666667,51.08333333,1.733333333,336.875
2012-05-12,AES,1,0,13.8,50.91666667,1.525,333.375
2012-05-13,AES,1,0,17.74166667,43.95833333,2.0875,334.9583333
2012-05-14,AES,1,0,21.79166667,45.04166667,2.591666667,335.8333333
2012-05-15,AES,1,0,21.00833333,54,2.241666667,328.2916667
2012-05-16,AES,1,0,17.09166667,46,5.1875,304.6666667
2012-05-17,AES,1,0,12.525,53,4.304166667,293
2012-05-18,AES,1,0,10.77083333,46.91666667,4.708333333,339.375
2012-05-19,AES,1,0,13.19166667,50.04166667,1.575,308.125
2012-05-20,AES,1,0,15.66666667,51.95833333,2.108333333,203.375
2012-05-21,AES,1,0.677,14.2875,80,4.075,112.7083333
2012-05-22,AES,1,0.028,9.679166667,74.875,6.704166667,169.9583333
2012-05-23,AES,1,0,8.9125,68.875,2.791666667,195.125
2012-05-24,AES,1,0,9.816666667,65,3.7125,256.7916667
2012-05-25,AES,1,0,12.39166667,49.08333333,5.154166667,245.7083333
2012-05-26,AES,1,0,12.4875,50.875,2.9625,174.8333333
2012-05-27,AES,1,0,13.15,65.95833333,4.195833333,218.5833333
2012-05-28,AES,1,0,13.9,62,3.25,287.6666667
2012-05-29,AES,1,0.817,11.09583333,71.04166667,4.754166667,251.25
2012-05-30,AES,1,0,13.72083333,55.95833333,2.670833333,253.8333333
2012-05-31,AES,1,0.084,14.89166667,74.04166667,2.9625,134.2916667
2012-06-01,AES,1,0,19.05833333,71,2.866666667,268.9583333
2012-06-02,AES,1,0.366,14.67916667,75.08333333,5.283333333,225.4583333
2012-06-03,AES,1,0.169,14.10833333,68.95833333,1.395833333,161.625
2012-06-04,AES,1,1.353,14.65,85.625,4.25,283.1666667
2012-06-05,AES,1,0.225,7.829166667,86,5.645833333,84.66666667
2012-06-06,AES,1,0,8.5375,66,5.841666667,216.5416667
2012-06-07,AES,1,0.366,10.275,74.08333333,2.9,161.625
2012-06-08,AES,1,0.084,9.804166667,73,3.875,229.2916667
2012-06-09,AES,1,0.225,7.2375,80.04166667,7.220833333,134.625
2012-06-10,AES,1,0.028,11.8875,68,6.508333333,221.0833333
2012-06-11,AES,1,0,17.0875,65.91666667,2.35,349.5833333
2012-06-12,AES,1,0,17.61666667,69.04166667,2.841666667,292.8333333
2012-06-13,AES,1,0,14.9375,64.04166667,5.6625,306.7916667
2012-06-14,AES,1,0,14.12083333,63,3.366666667,322.2916667
2012-06-15,AES,1,0,14.44583333,61.125,2.154166667,367.7916667
2012-06-16,AES,1,0,18.4375,57.16666667,2.204166667,311.375
2012-06-17,AES,1,0.084,17.94166667,60.91666667,7.933333333,303.25
2012-06-18,AES,1,0,11.7125,69.125,6.345833333,219.7083333
2012-06-19,AES,1,0,11.85416667,64.04166667,4.870833333,296.5416667
2012-06-20,AES,1,0,16.55833333,56.91666667,2.316666667,367.5
2012-06-21,AES,1,0,22.64166667,43.95833333,2.754166667,364
2012-06-22,AES,1,0.056,18.24166667,67.95833333,4.4875,284.625
2012-06-23,AES,1,0.152,15.22916667,82.04166667,2.395833333,286.0416667
2012-06-24,AES,1,0,15.84583333,68.08333333,3,320.5416667
2012-06-25,AES,1,0,17.44166667,59,3,328.9583333
2012-06-26,AES,1,2.108,9.9875,83.04166667,6.408333333,112
2012-06-27,AES,1,0,14.65833333,69,1.395833333,360.625
2012-06-28,AES,1,0,19.7375,61.91666667,3.220833333,350.375
2012-06-29,AES,1,0,19.17916667,62,2.6625,280.625
2012-06-30,AES,1,0.609,18.45416667,77.08333333,1.720833333,217.75
2012-07-01,AES,1,0,18.30416667,75.08333333,3.2,268.1666667
2012-07-02,AES,1,0.152,19.525,67.91666667,1.629166667,334
2012-07-03,AES,1,0.025,14.92083333,57.04166667,7.254166667,331.2916667
2012-07-04,AES,1,0,15.3625,64,1.304166667,357.2083333
2012-07-05,AES,1,0,18.42916667,58,1.341666667,353.7916667
2012-07-06,AES,1,0,22.175,56.04166667,2.2,341.2916667
2012-07-07,AES,1,0.025,24.92083333,54.875,2.204166667,334
2012-07-08,AES,1,0,27.09166667,52.08333333,2.2375,343.2083333
2012-07-09,AES,1,0,26.30833333,45.95833333,3.470833333,204.3333333
2012-07-10,AES,1,0,25.55416667,58.04166667,1.8,330.875
2012-07-11,AES,1,0,25.925,60.04166667,1.183333333,335.0416667
2012-07-12,AES,1,0.051,26.1375,59.83333333,1.425,324.1666667
2012-07-13,AES,1,0,23.3625,53,2.283333333,309.875
2012-07-14,AES,1,0.635,21.9375,68.08333333,2.304166667,233.375
2012-07-15,AES,1,0.431,20.76666667,64,2.9,258.25
2012-07-16,AES,1,0.025,18.4625,78.08333333,2.254166667,232.25
2012-07-17,AES,1,0.076,22.66666667,65,1.845833333,263.6666667
2012-07-18,AES,1,0,23.40833333,69.04166667,1.383333333,326.3333333
2012-07-19,AES,1,0,25.675,62.83333333,1.645833333,286.3333333
2012-07-20,AES,1,0.735,21.22083333,64.04166667,3.775,191.9166667
2012-07-21,AES,1,0,19.69166667,62.08333333,2.045833333,337.0416667
2012-07-22,AES,1,0,21.19166667,56.04166667,3.504166667,331.2083333
2012-07-23,AES,1,0,15.6,55,4.3625,335.5416667
2012-07-24,AES,1,0,19.20833333,52.95833333,1.408333333,337.5833333
2012-07-25,AES,1,0,22.1125,50.95833333,1.516666667,331.625
2012-07-26,AES,1,0.051,23.42916667,54,1.495833333,252.75
2012-07-27,AES,1,0,23.875,46.04166667,3.620833333,308.3333333
2012-07-28,AES,1,0,20.25833333,45,3.1875,332.6666667
2012-07-29,AES,1,0,21.9625,48,1.354166667,330.5833333
2012-07-30,AES,1,0,21.52083333,45,3.533333333,321.2916667
2012-07-31,AES,1,0,21.275,43.95833333,2.616666667,327.875
2012-08-01,AES,1,0,22.22916667,42,2.325,325.3333333
2012-08-02,AES,1,0,20.54166667,44.04166667,4.020833333,264.9166667
2012-08-03,AES,1,0,20.69583333,46.125,1.683333333,324.875
2012-08-04,AES,1,0,23.85833333,38.95833333,1.979166667,319.375
2012-08-05,AES,1,0,26.8625,38.95833333,1.370833333,320.0833333
2012-08-06,AES,1,0,27.625,38.04166667,1.595833333,227
2012-08-07,AES,1,0,28.40416667,37.91666667,2.1875,283.4166667
2012-08-08,AES,1,0,24.72083333,29.91666667,4.533333333,204.125
2012-08-09,AES,1,0.025,23.7625,34.04166667,1.454166667,304.0416667
2012-08-10,AES,1,0,23.03333333,43.04166667,2.841666667,292.3333333
2012-08-11,AES,1,0,24.525,36.04166667,1.575,308.1666667
2012-08-12,AES,1,0,26.40416667,28.95833333,1.85,305
2012-08-13,AES,1,0,26.63333333,29.95833333,2.029166667,298.9166667
2012-08-14,AES,1,0,25.49583333,33.91666667,3.4625,285.3333333
2012-08-15,AES,1,0,23.43333333,41.95833333,2.525,288.5833333
2012-08-16,AES,1,0,22.8625,44.04166667,2.095833333,296.625
2012-08-17,AES,1,0,25.60833333,32.04166667,1.166666667,296.7083333
2012-08-18,AES,1,0,26.92916667,31.08333333,1.816666667,268.375
2012-08-19,AES,1,0,27.69166667,29,1.816666667,257.875
2012-08-20,AES,1,0,25.55833333,26.91666667,2.158333333,265.2083333
2012-08-21,AES,1,0.025,23.6125,38.95833333,2.679166667,220.7083333
2012-08-22,AES,1,0,18.14583333,46.08333333,3.691666667,288.125
2012-08-23,AES,1,0,17.75833333,44,4.829166667,284.875
2012-08-24,AES,1,0,14.74583333,45,3.591666667,285.2916667
2012-08-25,AES,1,0,18.95416667,32.95833333,2.670833333,278.9166667
2012-08-26,AES,1,0,21.8125,32.04166667,2.358333333,245.2916667
2012-08-27,AES,1,0,20.4625,40.95833333,3.183333333,260.875
2012-08-28,AES,1,0,20.05416667,47,3.504166667,256.375
2012-08-29,AES,1,0,16.26666667,48.04166667,3.408333333,265.75
2012-08-30,AES,1,0,18.38333333,45,1.454166667,270.7083333
2012-08-31,AES,1,0,19.47916667,39.95833333,2.1875,251.2083333
2012-09-01,AES,1,0,16.325,40,4.191666667,266.8333333
2012-09-02,AES,1,0,16.85833333,38,2.9375,247.75
2012-09-03,AES,1,0,18.21666667,35.20833333,2.283333333,260.375
2012-09-04,AES,1,0,19.45833333,43,1.35,255.625
2012-09-05,AES,1,0,20.27916667,39.04166667,1.720833333,253.25
2012-09-06,AES,1,0,17.56666667,50.91666667,3.295833333,250
2012-09-07,AES,1,0,19.51666667,47.04166667,1.575,249.7083333
2012-09-08,AES,1,0,23.81666667,28.08333333,2.954166667,241.7916667
2012-09-09,AES,1,0.051,20.84166667,32.95833333,5.966666667,224.7083333
2012-09-10,AES,1,0,13.82083333,50.91666667,7.7125,185.0833333
2012-09-11,AES,1,0,11.60416667,45.95833333,2.0125,241.2083333
2012-09-12,AES,1,0,13.95,35.08333333,1.754166667,236.5416667
2012-09-13,AES,1,0,18.79166667,27.91666667,2.508333333,220.0416667
2012-09-14,AES,1,0,20.92916667,27.95833333,2.6625,193
2012-09-15,AES,1,0,21.55833333,30,2.266666667,207.9166667
2012-09-16,AES,1,0,19.32083333,36.875,2.1375,214.0833333
2012-09-17,AES,1,0,18.95,31.91666667,1.491666667,221.8333333
2012-09-18,AES,1,0,20.3,28.95833333,1.745833333,219.25
2012-09-19,AES,1,0,20.54583333,29.04166667,1.995833333,182.3333333
2012-09-20,AES,1,0,21.2875,29.875,2.116666667,191.7083333
2012-09-21,AES,1,0,21.6375,37,1.708333333,179.4166667
2012-09-22,AES,1,0,17.83333333,48.04166667,1.729166667,159.4166667
2012-09-23,AES,1,0,15.12083333,54.125,1.683333333,133.7083333
2012-09-24,AES,1,0,16.87083333,54.91666667,1.058333333,166.7916667
2012-09-25,AES,1,0,16.49166667,62,2.0625,167.5416667
2012-09-26,AES,1,0,16.32916667,62.875,1.108333333,189.125
2012-09-27,AES,1,0,17.60416667,50,1.458333333,187.5
2012-09-28,AES,1,0,17.93333333,44.95833333,1.945833333,163.25
2012-09-29,AES,1,0,18.82083333,51,2.395833333,175.0416667
2012-09-30,AES,1,0,16.5875,50.04166667,2.379166667,189.7916667
2012-10-01,AES,1,0,17.32083333,39,2.379166667,181.5
2012-10-02,AES,1,0,14.02083333,38.08333333,5.891666667,183.625
2012-10-03,AES,1,0,8.166666667,42,2.445833333,180.4166667
2012-10-04,AES,1,0,7.95,42.04166667,2.8625,183.0416667
2012-10-05,AES,1,0,8.2,39,2.2125,186.1666667
2012-10-06,AES,1,0,10.17083333,29.91666667,2.595833333,181.9166667
2012-10-07,AES,1,0,12.12083333,34,2.05,175.125
2012-10-08,AES,1,0,12.625,37.04166667,1.891666667,166.8333333
2012-10-09,AES,1,0,12.925,40.04166667,1.120833333,166.0833333
2012-10-10,AES,1,0,14.13333333,41.91666667,1.629166667,165.75
2012-10-11,AES,1,0,14.35833333,47.125,1.458333333,164.5833333
2012-10-12,AES,1,0.193,12.87916667,54,4.641666667,97.33333333
2012-10-13,AES,1,0.436,12.31666667,80.91666667,6.4625,96.79166667
2012-10-14,AES,1,0.231,14.17083333,71.91666667,1.804166667,73.375
2012-10-15,AES,1,0.89,14.06666667,82,2.920833333,100.3333333
2012-10-16,AES,1,0.287,10.8875,64.91666667,11.09166667,148
2012-10-17,AES,1,0.025,6.7,72.08333333,3.520833333,150.4583333
2012-10-18,AES,1,0,10.37083333,57.04166667,3.6625,145.5416667
2012-10-19,AES,1,0.025,13.56666667,66,6.270833333,64.125
2012-10-20,AES,1,0.05,6.795833333,73.04166667,6.983333333,102.7916667
2012-10-21,AES,1,0,5.3,71.91666667,1.7,122.6666667
2012-10-22,AES,1,0.076,3.841666667,78,3.975,34.875
2012-10-23,AES,1,0.05,2.866666667,83.04166667,2.033333333,48.875
2012-10-24,AES,1,0.075,2.766666667,86.04166667,2.916666667,70.33333333
2012-10-25,AES,1,0.025,2.708333333,91.04166667,2.108333333,36.70833333
2012-10-26,AES,1,0.203,2.429166667,88,2.854166667,28.95833333
2012-10-27,AES,1,1.065,5.104166667,92,2.170833333,29.66666667
2012-10-28,AES,1,1.576,11.19583333,87,3.875,50.625
2012-10-29,AES,1,0.686,12.8125,79.91666667,4.545833333,89.66666667
2012-10-30,AES,1,0.151,12.41666667,78,3.108333333,53.375
2012-10-31,AES,1,0.051,14.00416667,69.04166667,3.654166667,82.91666667
2012-11-01,AES,1,0.177,9.520833333,81.08333333,1.9625,44.33333333
2012-11-02,AES,1,0,10.07083333,83.91666667,2.1125,96.83333333
2012-11-03,AES,1,0.025,10.83333333,77.95833333,2.770833333,36.91666667
2012-11-04,AES,1,0.025,12.5,78.08333333,1.7625,49.16666667
2012-11-05,AES,1,0,12.9375,77,2.616666667,71.5
2012-11-06,AES,1,0.051,13.42083333,79,2.958333333,94.04166667
2012-11-07,AES,1,0.505,7.075,79.04166667,4.591666667,92
2012-11-08,AES,1,0.017,1.716666667,87.95833333,1.866666667,24.29166667
2012-11-09,AES,1,0,0.045833333,90.125,2.545833333,34.75
2012-11-10,AES,1,0,-2.65,92,1.641666667,61.625
2012-11-11,AES,1,0,-0.333333333,83,2.016666667,50.58333333
2012-11-12,AES,1,1.192,1.716666667,88.08333333,3.795833333,48.91666667
2012-11-13,AES,1,0.186,3.808333333,84,3.3,39.95833333
2012-11-14,AES,1,0.017,3.5125,98.08333333,1.983333333,18.625
2012-11-15,AES,1,0.085,4.2375,84.04166667,4.008333333,74.95833333
2012-11-16,AES,1,0.017,4.254166667,92.75,2.195833333,66.79166667
2012-11-17,AES,1,0.269,7.8375,80.95833333,2.754166667,27.04166667
2012-11-18,AES,1,0,4.775,75.04166667,4.025,57.75
2012-11-19,AES,1,0.957,8.529166667,75.04166667,6.704166667,10.20833333
2012-11-20,AES,1,1.846,7.9625,92,2.741666667,15.70833333
2012-11-21,AES,1,0.789,5.166666667,76.91666667,8.1625,72.20833333
2012-11-22,AES,1,0,3.05,73.04166667,4.208333333,74.25
2012-11-23,AES,1,0.017,5.375,71,3.175,33.04166667
2012-11-24,AES,1,0.152,4.995833333,90.95833333,2.925,40.125
2012-11-25,AES,1,0,-0.125,95.29166667,1.754166667,70.08333333
2012-11-26,AES,1,0.017,0.266666667,88.875,2.829166667,77.45833333
2012-11-27,AES,1,0,-1.825,95.04166667,0.716666667,73.95833333
2012-11-28,AES,1,0,0.441666667,93.20833333,1.941666667,37.58333333
2012-11-29,AES,1,0.05,7.425,75.91666667,3.125,22.91666667
2012-11-30,AES,1,0.27,9.045833333,80.04166667,3.5375,46.16666667
2012-12-01,AES,1,0.622,7.8,76,3.841666667,44.45833333
2012-12-02,AES,1,2.029,5.5125,80,6.708333333,33.58333333
2012-12-03,AES,1,0,6.920833333,63,3.345833333,45.16666667
2012-12-04,AES,1,0.638,7.845833333,79.875,5.354166667,12.54166667
2012-12-05,AES,1,0.322,4.383333333,81.04166667,4.891666667,64.95833333
2012-12-06,AES,1,0.177,1.883333333,79.95833333,4.075,21.08333333
2012-12-07,AES,1,0.168,1.9625,81.95833333,7.666666667,13
2012-12-08,AES,1,0,-1.845833333,87.04166667,2.641666667,45.70833333
2012-12-09,AES,1,0,-1.625,88.875,1.620833333,34.20833333
2012-12-10,AES,1,0,0.320833333,96.04166667,2.241666667,28.33333333
2012-12-11,AES,1,0.177,2.695833333,85,1.679166667,20.75
2012-12-12,AES,1,0.268,1.558333333,94,3.195833333,27.58333333
2012-12-13,AES,1,0,0.483333333,93,1.795833333,48.70833333
2012-12-14,AES,1,0.041,-1.65,95.08333333,1.920833333,43.95833333
2012-12-15,AES,1,0.088,-0.7375,93.95833333,1.854166667,53.125
2012-12-16,AES,1,0.18,0.504166667,84,5.608333333,45.375
2012-12-17,AES,1,0.201,2.583333333,75.04166667,13.20416667,39.58333333
2012-12-18,AES,1,0.587,-1.645833333,75,5.175,38.08333333
2012-12-19,AES,1,0.017,-1.145833333,75.91666667,4.633333333,31.875
2012-12-20,AES,1,0.051,4.079166667,56.04166667,6.754166667,25.83333333
2012-12-21,AES,1,0,3.229166667,75.95833333,3.033333333,18.41666667
2012-12-22,AES,1,0.218,3.554166667,74.04166667,3.516666667,13.33333333
2012-12-23,AES,1,0.436,1.995833333,77.08333333,4.616666667,44.08333333
2012-12-24,AES,1,0.303,-0.629166667,96.875,5.475,43.66666667
2012-12-25,AES,1,0.017,-1.579166667,82,4.620833333,57.125
2012-12-26,AES,1,0.034,-0.770833333,90.04166667,2.391666667,46.79166667
2012-12-27,AES,1,0.22,-1.516666667,98,2.041666667,24.83333333
2012-12-28,AES,1,0.034,-2.7,94,1.633333333,37.95833333
2012-12-29,AES,1,0.017,-5.0125,94.91666667,1.095833333,57.125
2012-12-30,AES,1,0,-5.3125,94,0.291666667,39.5
2012-12-31,AES,1,0,-5.670833333,90.08333333,1.420833333,57.5
2013-01-01,AES,1,0.017,-4.716666667,91.08333333,1.1,31.58333333
2013-01-02,AES,1,0,-5.375,83.95833333,1.529166667,48.33333333
2013-01-03,AES,1,0,-7.395833333,85.04166667,2.1375,75.66666667
2013-01-04,AES,1,0.017,-2.341666667,86.08333333,2.391666667,44.875
2013-01-05,AES,1,0,-4.166666667,93.29166667,2.3625,66.625
2013-01-06,AES,1,0.017,-1.1375,83.08333333,2.045833333,39.54166667
