date,field,sensor_full_name,sensor,depth_1,depth_2,depth_3,depth_4,depth_5
3/12/13,AES, A2-C,2,0.322019993,0.321536692,0.311213226,0.336107762,0.374680386
3/12/13,AES, A3-C,3,0.354897289,0.2984919,0.336559087,,0.426671996
3/12/13,AES, A4-C,4,,0.317798969,0.324359812,,
3/12/13,AES, A5-C,5,0.356643277,,0.297201915,,
3/12/13,AES, A6-C,6,,0.341023585,0.298789203,0.314795396,0.287182135
3/12/13,AES, A7-C,7,0.359101805,0.383342396,0.411997072,,0.378809008
3/12/13,J,J1-C_hand,1,0.307514754,0.3103616,0.408668744,0.384336698,
3/12/13,J,J10-C_hand,10,0.294271381,0.332760333,0.293895665,,
3/12/13,J,J11-C_hand,11,0.340974273,,0.219138383,,
3/12/13,J,J12-C_hand,12,0.357167215,0.345035095,0.373876826,,
3/12/13,J,J2-C_hand,2,0.283866314,0.449512692,0.354618728,,
3/12/13,J,J3-C_hand,3,0.372138541,0.364257217,,,
3/12/13,J,J4-C_hand,4,0.399432608,0.346218422,0.36226677,,
3/12/13,J,J5-C_hand,5,0.322860546,0.34462939,0.347881693,,
3/12/13,J,J6-C_hand,6,0.463561135,0.425936057,0.401243102,,
3/12/13,J,J7-C_hand,7,0.429643899,,0.34688953,,
3/12/13,J,J8-C_hand,8,0.271659062,0.350168786,0.331621299,,
3/12/13,J,J9-C_hand,9,0,0,0,,
3/12/13,OD,OD-10_C,10,0.296520138,0.33388926,0.285787782,,
3/12/13,OD,OD-11_C,11,0.319634189,0.35407376,,,
3/12/13,OD,OD-12_C,12,0.318701803,0.287008654,0.289632847,,
3/12/13,OD,OD-1_C,1,0.339719874,0.298413833,0.326261669,,
3/12/13,OD,OD-2_C,2,0.273915708,0.301887402,0.329084063,,
3/12/13,OD,OD-3_C,3,0.298409254,0.334915529,0.28168727,,
3/12/13,OD,OD-4_C,4,0.256836381,0.235227082,0.212161238,,
3/12/13,OD,OD-5_C,5,0.324382477,0.350774976,,,
3/12/13,OD,OD-6_C,6,0.300196416,0.304850486,0.288663108,,
3/12/13,OD,OD-7_C,7,0.338558661,0.363823719,0.240528553,,
3/12/13,OD,OD-8_C,8,0.297089073,,0.294535468,,
3/12/13,OD,OD-9_C,9,0.282603783,0.306466014,0.288521727,,
3/12/13,W,W1-C_hand,1,0.258268881,0.336601782,,,
3/12/13,W,W10-C_hand,10,0.304991282,,0.328244976,,
3/12/13,W,W11-C_hand,11,,0.340475864,,,
3/12/13,W,W12-C_hand,12,0.29476192,,0.323571782,,
3/12/13,W,W2-C_hand,2,0.38422625,0.377490615,,,
3/12/13,W,W3-C_hand,3,0.277802811,0.318726412,0.315732044,,
3/12/13,W,W4-C_hand,4,0.317097124,,,,
3/12/13,W,W5-C_hand,5,0.262432969,0.354355131,0.413289928,,
3/12/13,W,W6-C_hand,6,0.288326512,0.39496579,0.323592217,,
3/12/13,W,W7-C_hand,7,0.25797356,,,,
3/12/13,W,W8-C_hand,8,0.331380347,,0.339983138,,
3/12/13,W,W9-C_hand,9,0.259206467,0.483441556,,,
3/13/13,AES, A1-C,1,0.315540512,0.32910977,0.329351666,,
3/13/13,AES, A10-C,10,0.329919285,0.307804805,0.305885967,0.331979078,
3/13/13,AES, A11-C,11,0.350732339,0.34865479,0.328586117,,
3/13/13,AES, A12-C,12,0.324970879,0.309516223,0.301289365,,
3/13/13,AES, A2-C,2,0.321388031,0.322223214,0.311806842,0.337384457,0.374680386
3/13/13,AES, A3-C,3,0.352017688,0.2984919,0.335988115,,0.425981309
3/13/13,AES, A4-C,4,,0.319004498,0.324359812,,
3/13/13,AES, A5-C,5,0.353208854,,0.297408509,,
3/13/13,AES, A6-C,6,,0.34052118,0.298789203,0.314795396,0.287182135
3/13/13,AES, A7-C,7,0.359795927,0.382921699,0.411392978,,0.378809008
3/13/13,J,J1-C_hand,1,0.306257195,0.310622608,0.40818876,0.384300398,
3/13/13,J,J10-C_hand,10,0.298385622,0.333522666,0.292212741,,
3/13/13,J,J11-C_hand,11,0.340982877,,0.218644893,,
3/13/13,J,J12-C_hand,12,0.355934466,0.344923955,0.37496074,,
3/13/13,J,J2-C_hand,2,0.283631804,0.449512692,0.354777203,,
3/13/13,J,J3-C_hand,3,0.369458537,0.364747696,,,
3/13/13,J,J4-C_hand,4,0.400750504,0.346905729,0.362492895,,
3/13/13,J,J5-C_hand,5,0.32245541,0.344539048,0.347948476,,
3/13/13,J,J6-C_hand,6,0.461021518,0.428764562,0.404211422,,
3/13/13,J,J7-C_hand,7,0.42942712,,0.346839048,,
3/13/13,J,J8-C_hand,8,0.26976078,0.34553457,0.314846638,,
3/13/13,J,J9-C_hand,9,0,0,0,,
3/13/13,OD,OD-10_C,10,0.296693622,0.33279791,0.286007383,,
3/13/13,OD,OD-11_C,11,0.320938763,0.353593514,,,
3/13/13,OD,OD-12_C,12,0.321534238,0.287472458,0.289225612,,
3/13/13,OD,OD-1_C,1,0.338365622,0.304952981,0.325471943,,
3/13/13,OD,OD-2_C,2,0.275254267,0.301860412,0.329144234,,
3/13/13,OD,OD-3_C,3,0.297266272,0.334114174,0.281291545,,
3/13/13,OD,OD-4_C,4,0.257569823,0.234702216,0.211737242,,
3/13/13,OD,OD-5_C,5,0.324316982,0.348631417,,,
3/13/13,OD,OD-6_C,6,0.30150796,0.303780172,0.288017103,,
3/13/13,OD,OD-7_C,7,0.338067649,0.362214522,0.239733795,,
3/13/13,OD,OD-8_C,8,0.297366746,,0.293567047,,
3/13/13,OD,OD-9_C,9,0.283226377,0.306383184,0.287467422,,
3/13/13,W,W1-C_hand,1,0.257066445,0.33635165,,,
3/13/13,W,W10-C_hand,10,0.305286807,,0.328638101,,
3/13/13,W,W11-C_hand,11,,0.3416848,,,
3/13/13,W,W12-C_hand,12,0.295782399,,0.322795068,,
3/13/13,W,W2-C_hand,2,0.377545833,0.376817676,,,
3/13/13,W,W3-C_hand,3,0.276896602,0.318914705,0.315642754,,
3/13/13,W,W4-C_hand,4,0.317668145,,,,
3/13/13,W,W5-C_hand,5,0.262540958,0.354385719,0.413289928,,
3/13/13,W,W6-C_hand,6,0.286653899,0.393701381,0.323271948,,
3/13/13,W,W7-C_hand,7,0.256765591,,,,
3/13/13,W,W8-C_hand,8,0.331549571,,0.339944925,,
3/13/13,W,W9-C_hand,9,0.259533717,0.483441556,,,
3/14/13,AES, A1-C,1,0.31818891,0.329806998,0.329351666,,
3/14/13,AES, A10-C,10,0.330760106,0.307804805,0.305885967,0.331979078,
3/14/13,AES, A11-C,11,0.352092586,0.34865479,0.327185955,,
3/14/13,AES, A12-C,12,0.324586307,0.309516223,0.301024118,,
3/14/13,AES, A2-C,2,0.322651956,0.322223214,0.311806842,0.337384457,0.374680386
3/14/13,AES, A3-C,3,0.351441067,0.298786769,0.335988115,,0.425981309
3/14/13,AES, A4-C,4,,0.320205995,0.32526482,,
3/14/13,AES, A5-C,5,0.349774431,,0.297615104,,
3/14/13,AES, A6-C,6,,0.34052118,0.298789203,0.314795396,0.287182135
3/14/13,AES, A7-C,7,0.361180089,0.382501001,0.411392978,,0.378809008
3/14/13,J,J1-C_hand,1,0.30252716,0.310411954,0.406701653,0.384197865,
3/14/13,J,J10-C_hand,10,0.300755447,0.333854136,0.290854444,,
3/14/13,J,J11-C_hand,11,0.342106455,,0.219034965,,
3/14/13,J,J12-C_hand,12,0.352278019,0.34254197,0.376387029,,
3/14/13,J,J2-C_hand,2,0.283490606,0.449512692,0.355041427,,
3/14/13,J,J3-C_hand,3,0.362235698,0.36435184,,,
3/14/13,J,J4-C_hand,4,0.398825577,0.346602294,0.36330085,,
3/14/13,J,J5-C_hand,5,0.321579378,0.344352311,0.347957372,,
3/14/13,J,J6-C_hand,6,0.456694523,0.42928781,0.405127252,,
3/14/13,J,J7-C_hand,7,0.428236986,,0.346754512,,
3/14/13,J,J8-C_hand,8,0.267909377,0.34099402,0.306551928,,
3/14/13,J,J9-C_hand,9,0,0,0,,
3/14/13,OD,OD-10_C,10,0.29699722,0.330026786,0.285829993,,
3/14/13,OD,OD-11_C,11,0.321761501,0.353609533,,,
3/14/13,OD,OD-12_C,12,0.323735036,0.288520599,0.289225612,,
3/14/13,OD,OD-1_C,1,0.337239235,,0.3247567,,
3/14/13,OD,OD-2_C,2,0.276011421,0.302221895,0.329204241,,
3/14/13,OD,OD-3_C,3,0.296480497,0.333623894,0.280763368,,
3/14/13,OD,OD-4_C,4,0.257930428,0.234725037,0.21136108,,
3/14/13,OD,OD-5_C,5,0.324142121,0.348920855,,,
3/14/13,OD,OD-6_C,6,0.302152795,0.303680472,0.287950244,,
3/14/13,OD,OD-7_C,7,0.337839357,0.361615329,0.239800078,,
3/14/13,OD,OD-8_C,8,0.298154371,,0.293463264,,
3/14/13,OD,OD-9_C,9,0.283547201,0.306472705,0.287335575,,
3/14/13,W,W1-C_hand,1,0.256254534,0.336348479,,,
3/14/13,W,W10-C_hand,10,0.30525401,,0.328754512,,
3/14/13,W,W11-C_hand,11,,0.342058995,,,
3/14/13,W,W12-C_hand,12,0.295662447,,0.322434985,,
3/14/13,W,W2-C_hand,2,0.373560233,0.376306621,,,
3/14/13,W,W3-C_hand,3,0.274955844,0.319054075,0.31547185,,
3/14/13,W,W4-C_hand,4,0.317144715,,,,
3/14/13,W,W5-C_hand,5,0.262710293,0.354049155,0.413289928,,
3/14/13,W,W6-C_hand,6,0.286025855,0.38575032,0.32277731,,
3/14/13,W,W7-C_hand,7,0.247687372,,,,
3/14/13,W,W8-C_hand,8,0.329716969,,0.340033812,,
3/14/13,W,W9-C_hand,9,0.259497399,0.483441556,,,
3/15/13,AES, A1-C,1,0.319507206,0.331201454,0.329351666,,
3/15/13,AES, A10-C,10,0.330760106,0.307804805,0.305663613,0.331979078,
3/15/13,AES, A11-C,11,0.352773787,0.34865479,0.326904901,,
3/15/13,AES, A12-C,12,0.323815915,0.309516223,0.301024118,,
3/15/13,AES, A2-C,2,0.322651956,0.322909736,0.311806842,0.337384457,0.374680386
3/15/13,AES, A3-C,3,0.350284319,0.299081639,0.335988115,,0.425290622
3/15/13,AES, A4-C,4,,0.323806453,0.326169827,,
3/15/13,AES, A5-C,5,0.346340008,,0.297821698,,
3/15/13,AES, A6-C,6,,0.341023585,0.298444342,0.313837907,0.287182135
3/15/13,AES, A7-C,7,0.361180089,0.382921699,0.411392978,,0.378809008
3/15/13,J,J1-C_hand,1,0.299188841,0.310343515,0.405365988,0.384081919,
3/15/13,J,J10-C_hand,10,0.299280897,0.332102094,0.290244071,,
3/15/13,J,J11-C_hand,11,0.343199521,,0.219813114,,
3/15/13,J,J12-C_hand,12,0.34900556,0.33803791,0.378012234,,
3/15/13,J,J2-C_hand,2,0.282547045,0.449512692,0.355222892,,
3/15/13,J,J3-C_hand,3,0.355685467,0.364223231,,,
3/15/13,J,J4-C_hand,4,0.371984183,0.346474602,0.363172901,,
3/15/13,J,J5-C_hand,5,0.319733723,0.343765372,0.347988354,,
3/15/13,J,J6-C_hand,6,0.454198,0.430496399,0.407085794,,
3/15/13,J,J7-C_hand,7,0.423500233,,0.346700623,,
3/15/13,J,J8-C_hand,8,0.265091673,0.337127306,0.302464459,,
3/15/13,J,J9-C_hand,9,0,0,0,,
3/15/13,OD,OD-10_C,10,0.296541823,0.330670355,0.285446842,,
3/15/13,OD,OD-11_C,11,0.321940718,0.353144804,,,
3/15/13,OD,OD-12_C,12,0.325209968,0.289728356,0.289201643,,
3/15/13,OD,OD-1_C,1,0.335925529,,0.324659715,,
3/15/13,OD,OD-2_C,2,0.276084639,0.305313915,0.329803555,,
3/15/13,OD,OD-3_C,3,0.295153453,0.333289392,0.280697287,,
3/15/13,OD,OD-4_C,4,0.258240412,0.234861958,0.211155189,,
3/15/13,OD,OD-5_C,5,0.323266967,0.347786659,,,
3/15/13,OD,OD-6_C,6,0.30270711,0.303580773,0.287950244,,
3/15/13,OD,OD-7_C,7,0.337031001,0.358486991,0.239667512,,
3/15/13,OD,OD-8_C,8,0.298387461,,0.293255517,,
3/15/13,OD,OD-9_C,9,0.283527598,0.306351177,0.286554176,,
3/15/13,W,W1-C_hand,1,0.254589558,0.336407624,,,
3/15/13,W,W10-C_hand,10,0.304267148,,0.329077404,,
3/15/13,W,W11-C_hand,11,,0.343036114,,,
3/15/13,W,W12-C_hand,12,0.293679681,,0.322022462,,
3/15/13,W,W2-C_hand,2,0.37039256,0.376192251,,,
3/15/13,W,W3-C_hand,3,0.272169453,0.319874126,0.315328716,,
3/15/13,W,W4-C_hand,4,0.316094981,,,,
3/15/13,W,W5-C_hand,5,0.262818019,0.353748201,0.413289928,,
3/15/13,W,W6-C_hand,6,0.278265052,0.384325067,0.322462521,,
3/15/13,W,W7-C_hand,7,0.241632254,,,,
3/15/13,W,W8-C_hand,8,0.317955739,,0.340000325,,
3/15/13,W,W9-C_hand,9,0.258404596,0.483441556,,,
3/16/13,AES, A1-C,1,0.320829437,0.331898682,0.329351666,,
3/16/13,AES, A10-C,10,0.330760106,,0.305752555,,
3/16/13,AES, A11-C,11,0.35141354,0.34865479,0.326342792,,
3/16/13,AES, A12-C,12,0.322657205,0.309245299,0.300758004,,
3/16/13,AES, A2-C,2,0.322019993,0.323596257,0.311806842,0.337384457,0.376303103
3/16/13,AES, A3-C,3,0.349705069,0.299081639,0.334275198,,0.423903975
3/16/13,AES, A4-C,4,,0.327394816,0.327072041,,
3/16/13,AES, A5-C,5,0.342905585,,0.298028292,,
3/16/13,AES, A6-C,6,,0.341023585,0.298789203,0.313837907,0.287182135
3/16/13,AES, A7-C,7,0.360488008,0.382921699,0.410788884,,0.378809008
3/16/13,J,J1-C_hand,1,0.296369618,0.309359835,0.403694679,0.383926058,
3/16/13,J,J10-C_hand,10,0.296205988,0.331007523,0.289351895,,
3/16/13,J,J11-C_hand,11,0.34241584,,0.220512525,,
3/16/13,J,J12-C_hand,12,0.346241956,0.335213826,0.37925182,,
3/16/13,J,J2-C_hand,2,0.280985617,0.449512692,0.354988407,,
3/16/13,J,J3-C_hand,3,0.350692897,0.362374726,,,
3/16/13,J,J4-C_hand,4,0.363190802,0.346347109,0.362843853,,
3/16/13,J,J5-C_hand,5,0.317518823,0.342888355,0.347595099,,
3/16/13,J,J6-C_hand,6,0.454261087,0.428194278,0.404969224,,
3/16/13,J,J7-C_hand,7,0.405464931,,0.346976963,,
3/16/13,J,J8-C_hand,8,0.261830753,0.334058875,0.300236048,,
3/16/13,J,J9-C_hand,9,0,0,0,,
3/16/13,OD,OD-10_C,10,0.295651012,0.328278069,0.285026087,,
3/16/13,OD,OD-11_C,11,0.320923726,0.35327302,,,
3/16/13,OD,OD-12_C,12,0.324488976,0.290364503,0.289644715,,
3/16/13,OD,OD-1_C,1,0.335165081,,0.324679595,,
3/16/13,OD,OD-2_C,2,0.274009876,0.308501114,0.330306388,,
3/16/13,OD,OD-3_C,3,0.293326777,0.333133228,0.280212675,,
3/16/13,OD,OD-4_C,4,0.257669668,0.235135741,0.211118685,,
3/16/13,OD,OD-5_C,5,0.321841885,0.348655234,,,
3/16/13,OD,OD-6_C,6,0.301686504,0.303730169,0.288017083,,
3/16/13,OD,OD-7_C,7,0.336009714,0.356193696,0.239932616,,
3/16/13,OD,OD-8_C,8,0.298416278,,0.293463234,,
3/16/13,OD,OD-9_C,9,0.282525389,0.306293299,0.287359186,,
3/16/13,W,W1-C_hand,1,0.253912753,0.336512323,,,
3/16/13,W,W10-C_hand,10,0.302435957,,0.329051978,,
3/16/13,W,W11-C_hand,11,,0.342691793,,,
3/16/13,W,W12-C_hand,12,0.288700123,,0.32169776,,
3/16/13,W,W2-C_hand,2,0.367348233,0.37588303,,,
3/16/13,W,W3-C_hand,3,0.267799632,0.319971348,0.314951855,,
3/16/13,W,W4-C_hand,4,0.313966533,,,,
3/16/13,W,W5-C_hand,5,0.262139675,0.353020724,0.413289928,,
3/16/13,W,W6-C_hand,6,0.275655265,0.381508461,0.321560211,,
3/16/13,W,W7-C_hand,7,0.237559685,,,,
3/16/13,W,W8-C_hand,8,0.294787899,,0.339836622,,
3/16/13,W,W9-C_hand,9,0.256376823,0.483441556,,,
3/17/13,AES, A1-C,1,0.31818891,0.332593437,0.329899241,,
3/17/13,AES, A10-C,10,0.330760106,,0.305841496,,
3/17/13,AES, A11-C,11,0.349367781,0.349411666,0.325497585,,
3/17/13,AES, A12-C,12,0.320329797,0.308974374,0.300758004,,
3/17/13,AES, A2-C,2,0.317586126,0.323596257,0.312400458,0.338657664,0.374680386
3/17/13,AES, A3-C,3,0.349705069,0.299098933,0.334275198,,0.423555995
3/17/13,AES, A4-C,4,,0.327394816,0.327072041,,
3/17/13,AES, A5-C,5,0.339471162,,0.298234887,,
3/17/13,AES, A6-C,6,,0.339513249,0.298789203,0.313837907,0.286657119
3/17/13,AES, A7-C,7,0.359101805,0.382078827,0.410788884,,0.378809008
3/17/13,J,J1-C_hand,1,0.294824791,0.309053837,0.402981498,0.38348663,
3/17/13,J,J10-C_hand,10,0.28997489,0.327089268,0.288457466,,
3/17/13,J,J11-C_hand,11,0.341045296,,0.221804232,,
3/17/13,J,J12-C_hand,12,0.344727606,0.3334532,0.380918081,,
3/17/13,J,J2-C_hand,2,0.278542682,0.449512692,0.35487708,,
3/17/13,J,J3-C_hand,3,0.347624989,0.361799704,,,
3/17/13,J,J4-C_hand,4,0.362492973,0.34653315,0.362939147,,
3/17/13,J,J5-C_hand,5,0.317523944,0.343501519,0.347449641,,
3/17/13,J,J6-C_hand,6,0.456336579,0.428503511,0.407226717,,
3/17/13,J,J7-C_hand,7,0.388378784,,0.346965573,,
3/17/13,J,J8-C_hand,8,0.258865811,0.332036739,0.297603092,,
3/17/13,J,J9-C_hand,9,0,0,0,,
3/17/13,OD,OD-10_C,10,0.293973153,0.326444275,0.284792279,,
3/17/13,OD,OD-11_C,11,0.318942477,0.352406437,,,
3/17/13,OD,OD-12_C,12,0.321665239,0.290580834,0.289225569,,
3/17/13,OD,OD-1_C,1,0.334325545,,0.324629802,,
3/17/13,OD,OD-2_C,2,0.269533326,0.308413098,0.330437901,,
3/17/13,OD,OD-3_C,3,0.291063274,0.333021407,0.280102443,,
3/17/13,OD,OD-4_C,4,0.255940435,0.234884778,0.21086289,,
3/17/13,OD,OD-5_C,5,0.31926868,0.346044288,,,
3/17/13,OD,OD-6_C,6,0.29859428,0.303480842,0.288195354,,
3/17/13,OD,OD-7_C,7,0.334985378,0.358561139,0.238705759,,
3/17/13,OD,OD-8_C,8,0.297948083,,0.293255487,,
3/17/13,OD,OD-9_C,9,0.280047851,0.305703543,0.285999205,,
3/17/13,W,W1-C_hand,1,0.253403281,0.336366189,,,
3/17/13,W,W10-C_hand,10,0.299931924,,0.329189573,,
3/17/13,W,W11-C_hand,11,,0.343380434,,,
3/17/13,W,W12-C_hand,12,0.281279444,,0.321142784,,
3/17/13,W,W2-C_hand,2,0.364151942,0.37558829,,,
3/17/13,W,W3-C_hand,3,0.261650786,0.319908875,0.314738773,,
3/17/13,W,W4-C_hand,4,0.311518262,,,,
3/17/13,W,W5-C_hand,5,0.260811606,0.352424098,0.413289928,,
3/17/13,W,W6-C_hand,6,0.273784042,0.379304005,0.319965957,,
3/17/13,W,W7-C_hand,7,0.234173531,,,,
3/17/13,W,W8-C_hand,8,0.302972589,,0.339777155,,
3/17/13,W,W9-C_hand,9,0.253603977,0.428778025,,,
3/18/13,AES, A1-C,1,0.308905744,0.329806998,0.329351666,,
3/18/13,AES, A10-C,10,0.318076884,,0.305930437,,
3/18/13,AES, A11-C,11,0.348001067,0.347897913,0.322945612,,
3/18/13,AES, A12-C,12,0.329562016,0.308703449,0.300758004,,
3/18/13,AES, A2-C,2,0.311843772,0.323596257,0.312400458,0.338657664,0.376303103
3/18/13,AES, A3-C,3,0.349705069,0.299116228,0.334275198,,0.423208015
3/18/13,AES, A4-C,4,,0.326201383,0.327072041,,
3/18/13,AES, A5-C,5,0.33603674,,0.298441481,,
3/18/13,AES, A6-C,6,,0.340017214,0.298444342,0.313837907,0.286657119
3/18/13,AES, A7-C,7,0.356323273,0.381233003,0.410788884,,0.378809008
3/18/13,J,J1-C_hand,1,0.295407061,0.309366463,0.402784994,0.383266457,
3/18/13,J,J10-C_hand,10,0.290285228,0.327688697,0.287892485,,
3/18/13,J,J11-C_hand,11,0.340182826,,0.222228998,,
3/18/13,J,J12-C_hand,12,0.345298389,0.333210075,0.382691594,,
3/18/13,J,J2-C_hand,2,0.276903306,0.449512692,0.354976839,,
3/18/13,J,J3-C_hand,3,0.345079252,0.362387181,,,
3/18/13,J,J4-C_hand,4,0.368767658,0.345924189,0.363330156,,
3/18/13,J,J5-C_hand,5,0.316600832,0.34321715,0.347466352,,
3/18/13,J,J6-C_hand,6,0.457102128,0.432601753,0.413547491,,
3/18/13,J,J7-C_hand,7,0.363907768,,0.347526334,,
3/18/13,J,J8-C_hand,8,0.256578948,0.328629214,0.296247935,,
3/18/13,J,J9-C_hand,9,0,0,0,,
3/18/13,OD,OD-10_C,10,0.291700831,0.32605445,0.284424161,,
3/18/13,OD,OD-11_C,11,0.317706688,0.351570513,,,
3/18/13,OD,OD-12_C,12,0.318734831,0.290093976,0.289021829,,
3/18/13,OD,OD-1_C,1,0.332598571,,0.324412808,,
3/18/13,OD,OD-2_C,2,0.267270649,0.307753382,0.330270594,,
3/18/13,OD,OD-3_C,3,0.288156007,0.331658554,0.279705607,,
3/18/13,OD,OD-4_C,4,0.25508148,0.233834567,0.210656421,,
3/18/13,OD,OD-5_C,5,0.31752516,0.343789083,,,
3/18/13,OD,OD-6_C,6,0.297058294,0.302182771,0.287861021,,
3/18/13,OD,OD-7_C,7,0.332826081,0.355587462,0.238274494,,
3/18/13,OD,OD-8_C,8,0.29556623,,0.292632277,,
3/18/13,OD,OD-9_C,9,0.278736347,0.305085772,0.284743318,,
3/18/13,W,W1-C_hand,1,0.252339311,0.335755337,,,
3/18/13,W,W10-C_hand,10,0.297750165,,0.329357433,,
3/18/13,W,W11-C_hand,11,,0.34292134,,,
3/18/13,W,W12-C_hand,12,0.275980736,,0.320274075,,
3/18/13,W,W2-C_hand,2,0.360339097,0.375748463,,,
3/18/13,W,W3-C_hand,3,0.257249784,0.319658982,0.314697602,,
3/18/13,W,W4-C_hand,4,0.308989411,,,,
3/18/13,W,W5-C_hand,5,0.259510364,0.352284911,0.413289928,,
3/18/13,W,W6-C_hand,6,0.271273987,0.377624048,0.319882473,,
3/18/13,W,W7-C_hand,7,0.23171669,,,,
3/18/13,W,W8-C_hand,8,0.288917758,,0.339666778,,
3/18/13,W,W9-C_hand,9,0.251188001,0.378435858,,,
3/19/13,AES, A1-C,1,0.304911504,0.326310969,0.32880409,,
3/19/13,AES, A10-C,10,0.318076884,,0.306019379,,
3/19/13,AES, A11-C,11,0.345946685,0.346384161,0.321518878,,
3/19/13,AES, A12-C,12,0.316422898,0.308432525,0.300758004,,
3/19/13,AES, A2-C,2,0.309275411,0.321536692,0.312400458,0.338657664,0.376303103
3/19/13,AES, A3-C,3,0.349705069,0.299133522,0.333702372,,0.422860035
3/19/13,AES, A4-C,4,,0.320205995,0.326169827,,
3/19/13,AES, A5-C,5,0.332602317,,0.298648076,,
3/19/13,AES, A6-C,6,,0.339513249,0.298444342,0.312883013,0.286657119
3/19/13,AES, A7-C,7,0.353532493,0.379963529,0.41018479,,0.378809008
3/19/13,J,J1-C_hand,1,0.294159153,0.309871235,0.401915596,0.383279482,
3/19/13,J,J10-C_hand,10,0.29037065,0.329449182,0.287350355,,
3/19/13,J,J11-C_hand,11,0.33754379,,0.223231766,,
3/19/13,J,J12-C_hand,12,0.3440751,0.333151089,0.383544706,,
3/19/13,J,J2-C_hand,2,0.275902082,0.449512692,0.354970792,,
3/19/13,J,J3-C_hand,3,0.340857231,0.363335735,,,
3/19/13,J,J4-C_hand,4,0.354878517,0.343582509,0.363362768,,
3/19/13,J,J5-C_hand,5,0.3159144,0.343726355,0.344974708,,
3/19/13,J,J6-C_hand,6,0.452967093,0.432637633,0.417243404,,
3/19/13,J,J7-C_hand,7,0.295948177,,0.347515207,,
3/19/13,J,J8-C_hand,8,0.254659483,0.325071569,0.294920747,,
3/19/13,J,J9-C_hand,9,0,0,0,,
3/19/13,OD,OD-10_C,10,0.290297572,0.325771197,0.284267417,,
3/19/13,OD,OD-11_C,11,0.315920733,0.350861845,,,
3/19/13,OD,OD-12_C,12,0.31638909,0.289389589,0.28873379,,
3/19/13,OD,OD-1_C,1,0.331120906,,0.32409731,,
3/19/13,OD,OD-2_C,2,0.265225235,0.307382877,0.329540095,,
3/19/13,OD,OD-3_C,3,0.285096647,0.330382067,0.279264306,,
3/19/13,OD,OD-4_C,4,0.254372342,0.232849513,0.210303464,,
3/19/13,OD,OD-5_C,5,0.31599789,0.342791999,,,
3/19/13,OD,OD-6_C,6,0.29579021,0.301232638,0.287682575,,
3/19/13,OD,OD-7_C,7,0.330407011,0.351899251,0.239170277,,
3/19/13,OD,OD-8_C,8,0.294170416,,0.291835221,,
3/19/13,OD,OD-9_C,9,0.277566413,0.304258265,0.2835546,,
3/19/13,W,W1-C_hand,1,0.251000074,0.335005106,,,
3/19/13,W,W10-C_hand,10,0.295741703,,0.32910819,,
3/19/13,W,W11-C_hand,11,,0.342260212,,,
3/19/13,W,W12-C_hand,12,0.272467813,,0.319154345,,
3/19/13,W,W2-C_hand,2,0.357167597,0.375478609,,,
3/19/13,W,W3-C_hand,3,0.254335648,0.31910225,0.314584192,,
3/19/13,W,W4-C_hand,4,0.306618694,,,,
3/19/13,W,W5-C_hand,5,0.258032881,0.352387865,0.413289928,,
3/19/13,W,W6-C_hand,6,0.268073876,0.375749347,0.319502821,,
3/19/13,W,W7-C_hand,7,0.229294721,,,,
3/19/13,W,W8-C_hand,8,0.279980054,,0.33962641,,
3/19/13,W,W9-C_hand,9,0.248963927,0.355027114,,,
3/20/13,AES, A1-C,1,0.30224343,0.322797633,0.327705239,,
3/20/13,AES, A10-C,10,0.318076884,0.307804805,0.30610832,0.332413048,
3/20/13,AES, A11-C,11,0.357514171,0.344865633,0.323230754,,
3/20/13,AES, A12-C,12,0.328361973,0.306526282,0.29915872,,
3/20/13,AES, A2-C,2,0.311843772,0.319468678,0.311806842,0.350074667,0.376303103
3/20/13,AES, A3-C,3,0.349705069,0.299150817,0.333702372,,0.422510737
3/20/13,AES, A4-C,4,,0.316593441,0.327072041,,
3/20/13,AES, A5-C,5,0.329167894,0.343842068,0.29885467,,0.335397561
3/20/13,AES, A6-C,6,,0.340017214,0.298789203,0.31192293,0.285605425
3/20/13,AES, A7-C,7,0.35213404,0.37698617,0.406543386,,0.378809008
3/20/13,J,J1-C_hand,1,0.341851665,0.311005779,0.403062345,0.383326298,
3/20/13,J,J10-C_hand,10,0.2878495,0.326288943,0.287303148,,
3/20/13,J,J11-C_hand,11,0.347789034,,0.223090164,,
3/20/13,J,J12-C_hand,12,0.390826709,0.338902706,0.380584972,,
3/20/13,J,J2-C_hand,2,0.295109497,0.449512692,0.354436415,,
3/20/13,J,J3-C_hand,3,0.363188673,0.365467741,,,
3/20/13,J,J4-C_hand,4,0.379825476,0.34467065,0.360430139,,
3/20/13,J,J5-C_hand,5,0.319889946,0.344290921,0.347499929,,
3/20/13,J,J6-C_hand,6,0.457532483,0.429103042,0.4033321,,
3/20/13,J,J7-C_hand,7,0.390532701,,0.346892262,,
3/20/13,J,J8-C_hand,8,0.255280379,0.326097996,0.294450056,,
3/20/13,J,J9-C_hand,9,0,0,0,,
3/20/13,OD,OD-10_C,10,0.291698436,0.323098418,0.283823128,,
3/20/13,OD,OD-11_C,11,0.322832376,0.350539244,,,
3/20/13,OD,OD-12_C,12,0.31731376,0.288656623,0.288913663,,
3/20/13,OD,OD-1_C,1,0.331588862,,0.324347821,,
