,Score,Std,batch_size,beta_1,beta_2,decay,dropout_rate,epochs,epsilon,filters1,filters2,filters3,filters4,filters5,filters6,filters_dense,init,kernel_size1,kernel_size2,kernel_size3,kernel_size4,kernel_size5,kernel_size6,layers,lr,max_meanPool_1,max_meanPool_2,max_meanPool_3,max_meanPool_4,max_meanPool_5,max_meanPool_6,momentum,nesterov,optimizer,pool_size1,pool_size2,pool_size3,pool_size4,pool_size5,pool_size6,rho,schedule_decay,stride1,stride2,stride3,stride4,stride5,stride6
87,0.05902961831719152,0.017498466353843754,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,256,512,512,256,128,128,glorot_uniform,2,2,2,4,1,2,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,2,2,1,3,3,0.894557,0.001,2,3,2,3,3,1
88,0.05870537836620039,0.015629880692715103,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,32,256,32,128,512,512,glorot_uniform,2,2,1,4,4,3,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,3,2,4,3,0.894557,0.001,2,3,3,3,4,3
89,0.05775615236565336,0.0142722436227697,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,128,512,256,64,32,glorot_uniform,2,4,3,1,3,3,6,0.0005,2,1,1,2,2,2,0.9,False,RMSprop,1,2,2,1,4,2,0.894557,0.001,2,1,4,3,2,4
90,0.057484484381868685,0.015320229378207189,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,64,512,128,32,128,glorot_uniform,2,2,2,4,3,4,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,2,4,3,4,0.894557,0.001,2,1,2,3,4,2
91,0.05675815073478415,0.011894139449241642,14,0.9811,0.97139,0.005,0.0,100,1e-07,512,32,32,64,128,512,32,glorot_uniform,2,1,3,2,3,1,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,3,1,1,3,0.894557,0.001,2,3,3,1,3,2
92,0.056714925646548675,0.011949351101720811,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,32,512,64,128,128,glorot_uniform,2,4,1,3,4,3,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,1,4,2,2,3,0.894557,0.001,2,4,3,3,4,2
93,0.056650917203019194,0.009504657446066517,14,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,32,512,128,256,128,glorot_uniform,2,3,1,4,4,2,6,0.0005,2,1,1,2,2,2,0.9,False,RMSprop,1,1,2,2,3,4,0.894557,0.001,2,3,4,4,1,2
94,0.05657481795748628,0.012150913756283101,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,64,128,32,128,512,glorot_uniform,2,2,2,2,4,1,6,0.0005,2,1,1,2,2,2,0.9,False,RMSprop,1,2,3,4,3,4,0.894557,0.001,2,1,2,1,2,2
95,0.05647038762381477,0.013029013506433219,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,512,32,256,128,64,glorot_uniform,2,3,3,3,1,4,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,1,4,1,4,4,0.894557,0.001,2,4,2,2,4,4
96,0.056193185574542,0.011918242779646726,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,256,64,512,64,512,256,glorot_uniform,2,3,1,1,4,3,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,4,1,1,2,4,0.894557,0.001,2,4,3,2,2,4
97,0.05605624543834003,0.01537365939571088,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,32,256,128,64,32,32,glorot_uniform,2,1,3,3,4,4,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,2,1,4,1,1,0.894557,0.001,2,4,1,2,2,4
98,0.05586962092303813,0.009032556233595581,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,256,512,32,256,512,512,glorot_uniform,2,2,3,4,2,1,6,0.0005,2,1,1,2,2,2,0.9,False,RMSprop,1,1,1,3,3,4,0.894557,0.001,2,3,3,2,4,4
99,0.05556922746754014,0.009947872003106753,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,64,64,128,512,32,glorot_uniform,2,1,1,1,2,1,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,2,2,1,1,3,0.894557,0.001,2,2,2,1,4,3
100,0.05530021408207203,0.013219814509689485,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,256,64,512,32,32,32,glorot_uniform,2,4,4,2,1,3,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,3,4,3,1,0.894557,0.001,2,2,4,1,2,1
101,0.05509097840416479,0.009524040873015031,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,128,32,512,256,32,glorot_uniform,2,1,4,2,1,3,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,1,4,3,3,4,0.894557,0.001,2,2,4,1,2,1
102,0.05486091687503316,0.013518856345105785,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,64,256,64,32,64,glorot_uniform,2,1,3,1,4,2,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,2,1,1,4,1,0.894557,0.001,2,4,1,1,3,3
103,0.054700311831762875,0.013716366668178308,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,32,256,64,128,32,glorot_uniform,2,2,2,3,1,2,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,4,3,3,2,1,0.894557,0.001,2,4,2,1,3,3
104,0.05441864342983673,0.008836774211188895,14,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,128,128,128,256,64,glorot_uniform,2,1,2,4,1,4,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,1,3,1,4,0.894557,0.001,2,2,1,4,1,2
105,0.05404995088190177,0.009567224742321906,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,32,64,32,32,32,glorot_uniform,2,2,3,3,3,2,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,3,4,1,3,3,0.894557,0.001,2,3,1,1,4,3
106,0.05395541843123115,0.013327531424711863,14,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,256,256,512,64,256,glorot_uniform,2,2,2,3,2,3,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,1,1,2,4,2,0.894557,0.001,2,3,3,4,3,3
107,0.053829751424320636,0.012526024474998136,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,32,32,32,64,32,256,glorot_uniform,2,3,4,1,1,3,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,4,2,3,1,3,0.894557,0.001,2,4,3,2,1,3
108,0.05353431129130523,0.007465695645774443,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,32,64,128,512,128,128,glorot_uniform,2,1,1,2,1,2,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,2,2,3,3,1,0.894557,0.001,2,2,1,3,4,3
109,0.05344945995738713,0.009121655994300645,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,128,512,128,64,32,glorot_uniform,2,2,1,2,3,3,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,1,1,3,4,4,0.894557,0.001,2,3,4,1,3,3
110,0.05324155660474975,0.009013776846442908,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,128,32,512,128,512,glorot_uniform,2,4,1,1,2,1,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,1,4,4,4,3,0.894557,0.001,2,4,3,2,4,3
111,0.05247009973153996,0.008012613256262497,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,256,256,128,128,64,128,glorot_uniform,2,2,2,1,4,1,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,2,1,2,1,3,0.894557,0.001,2,2,1,3,4,2
112,0.051942145875813306,0.00866610003353416,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,256,512,128,64,512,glorot_uniform,2,3,3,1,2,4,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,2,1,2,1,3,0.894557,0.001,2,1,2,3,4,3
113,0.050792078172002965,0.009195412284757625,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,512,128,128,32,32,glorot_uniform,2,2,4,4,4,1,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,2,2,4,2,1,0.894557,0.001,2,4,1,3,4,4
114,0.05071060547488459,0.0031983785343360368,14,0.9811,0.97139,0.005,0.0,100,1e-07,512,32,256,32,128,32,256,glorot_uniform,2,2,2,4,4,4,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,4,3,2,3,0.894557,0.001,2,2,4,4,1,1
115,0.050619943783757865,0.007220001513837705,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,256,64,256,64,128,glorot_uniform,2,4,3,2,3,1,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,3,4,2,3,2,0.894557,0.001,2,3,1,4,3,3
116,0.050262714125028314,0.008203033967704136,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,32,512,128,128,32,128,glorot_uniform,2,4,2,3,1,1,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,1,4,2,4,1,0.894557,0.001,2,3,3,1,1,4
117,0.050001035379642046,0.007997984504099345,12,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,256,512,128,64,64,glorot_uniform,2,3,1,4,1,3,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,4,2,2,2,4,0.894557,0.001,2,3,2,3,2,2
118,0.049674917428772204,0.00829495547535846,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,128,256,64,256,64,glorot_uniform,2,1,3,3,2,1,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,1,1,2,1,0.894557,0.001,2,1,2,3,3,3
119,0.04902771446353217,0.007101981528980923,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,128,64,128,32,512,glorot_uniform,2,4,1,4,4,2,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,4,2,2,4,1,0.894557,0.001,2,4,4,3,4,2
120,0.04823380646698088,0.006777020932859464,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,128,64,512,32,64,glorot_uniform,2,1,2,1,1,2,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,3,1,3,3,1,0.894557,0.001,2,3,4,2,4,2
121,0.04820255412817966,0.005609714498586439,18,0.9811,0.97139,0.005,0.0,100,1e-07,512,512,32,128,32,32,32,glorot_uniform,2,3,1,4,3,3,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,3,1,4,2,4,0.894557,0.001,2,1,4,2,1,1
122,0.048087222734848556,0.005947412511231741,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,128,32,256,512,64,256,glorot_uniform,2,1,1,4,4,1,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,2,2,2,2,2,0.894557,0.001,2,3,2,3,3,2
123,0.046513061342034166,0.003315675134420083,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,64,32,256,32,32,256,glorot_uniform,2,2,3,2,3,2,6,0.00015,2,1,1,2,2,2,0.9,False,RMSprop,1,1,3,2,2,1,0.894557,0.001,2,3,1,3,2,3
124,0.04564849622566401,0.003960809997052881,16,0.9811,0.97139,0.005,0.0,100,1e-07,512,256,32,64,256,64,128,glorot_uniform,2,3,2,2,2,1,6,0.0001,2,1,1,2,2,2,0.9,False,RMSprop,1,1,3,1,4,2,0.894557,0.001,2,1,1,2,1,4
